1, 1, 4, 1, 7, 7, 27.1210794991955, 100, 100, 100, 100, 0, 6, 0, 0, 20.8787430577266, 26.1210694991955, 21.9390584539321, 27.1210794991955, 21.9390584539321, 27.1210794991955
1, 1, 4, 2, 7, 7, 26.8942869107281, 100, 100, 100, 100, 0, 6, 0, 0, 19.2073708731395, 25.8942769107281, 20.2107717713352, 26.8942869107281, 20.2107717713352, 26.8942869107281
1, 1, 4, 3, 7, 7, 26.2061208796476, 100, 100, 100, 100, 0, 6, 0, 0, 18.9680513233173, 25.2061108796476, 19.9839173758756, 26.2061208796476, 19.9839173758756, 26.2061208796476
1, 1, 4, 4, 6, 7, 28.2852427959432, 100, 100, 100, 100, 0, 6, 0, 0, 23.4583896813858, 27.2852327959432, 24.5541353266717, 28.2852427959432, 24.5541353266717, 28.2852427959432
1, 1, 4, 5, 7, 7, 29.4270667766874, 100, 100, 100, 100, 0, 6, 0, 0, 25.679962472124, 28.4270567766874, 26.6843871424702, 29.4270667766874, 26.6843871424702, 29.4270667766874
1, 1, 4, 6, 7, 7, 30.1784565745319, 100, 100, 100, 100, 0, 6, 0, 0, 25.5952022615772, 29.1784465745319, 26.6006209159837, 30.1784565745319, 26.6006209159837, 30.1784565745319
1, 1, 4, 7, 7, 7, 28.0423097847578, 100, 100, 100, 100, 0, 6, 0, 0, 23.2937133820243, 27.0422997847578, 24.3470705241668, 28.0423097847578, 24.3470705241668, 28.0423097847578
1, 1, 4, 8, 7, 7, 28.7156549143174, 100, 100, 100, 100, 0, 6, 0, 0, 23.3824522842485, 27.7156449143174, 24.4815507307481, 28.7156549143174, 24.4815507307481, 28.7156549143174
1, 1, 4, 9, 7, 7, 31.2976592501581, 100, 100, 100, 100, 0, 6, 0, 0, 27.0328762127397, 30.2976492501581, 28.0966120578631, 31.2976592501581, 28.0966120578631, 31.2976592501581
1, 1, 4, 10, 7, 7, 28.6419879861447, 100, 100, 100, 100, 0, 6, 0, 0, 20.4526265940825, 27.6419779861447, 21.5854161295693, 28.6419879861447, 21.5854161295693, 28.6419879861447
1, 1, 4, 11, 7, 7, 29.2405907725319, 100, 100, 100, 100, 0, 6, 0, 0, 23.7278553194621, 28.2405807725319, 24.8251062241626, 29.2405907725319, 24.8251062241626, 29.2405907725319
1, 1, 4, 12, 7, 6, 28.550723876567, 100, 100, 100, 100, 0, 6, 0, 0, 22.9555762580495, 27.550713876567, 24.191364498922, 28.550723876567, 24.191364498922, 28.550723876567
1, 1, 4, 13, 7, 7, 28.8069775265283, 100, 100, 100, 100, 0, 6, 0, 0, 19.7187268917217, 27.8069675265283, 20.7676537489459, 28.8069775265283, 20.7676537489459, 28.8069775265283
1, 1, 4, 14, 7, 7, 29.5109708133982, 100, 100, 100, 100, 0, 6, 0, 0, 25.3792399726302, 28.5109608133982, 26.6352881094211, 29.5109708133982, 26.6352881094211, 29.5109708133982
1, 1, 4, 15, 7, 7, 27.8490509287991, 100, 100, 100, 100, 0, 6, 0, 0, 24.8150684843329, 26.8490409287991, 25.8439754403194, 27.8490509287991, 25.8439754403194, 27.8490509287991
1, 1, 4, 16, 7, 7, 26.9499126091707, 100, 100, 100, 100, 0, 6, 0, 0, 21.5916737261293, 25.9499026091707, 22.6595540455562, 26.9499126091707, 22.6595540455562, 26.9499126091707
1, 1, 4, 17, 7, 7, 28.6778347524511, 100, 100, 100, 100, 0, 6, 0, 0, 21.8769027826571, 27.6778247524511, 22.8896191730872, 28.6778347524511, 22.8896191730872, 28.6778347524511
1, 1, 4, 18, 7, 7, 28.4066688818266, 100, 100, 100, 100, 0, 6, 0, 0, 21.4992450850227, 27.4066588818266, 22.5785152723925, 28.4066688818266, 22.5785152723925, 28.4066688818266
1, 1, 4, 19, 7, 7, 28.9897071488548, 100, 100, 100, 100, 0, 6, 0, 0, 22.1124200710797, 27.9896971488548, 23.1180561746443, 28.9897071488548, 23.1180561746443, 28.9897071488548
1, 1, 4, 20, 7, 5, 30.3982510395918, 100, 100, 100, 100, 0, 6, 0, 0, 26.0514664771007, 29.3982410395918, 27.0819979103328, 30.3982510395918, 27.0819979103328, 30.3982510395918
1, 1, 4, 21, 7, 7, 29.5772929253962, 100, 100, 100, 100, 0, 6, 0, 0, 23.1170454089784, 28.5772829253962, 24.1569550486846, 29.5772929253962, 24.1569550486846, 29.5772929253962
1, 1, 4, 22, 6, 7, 28.4715231504886, 100, 100, 100, 100, 0, 6, 0, 0, 22.7921325999388, 27.4715131504886, 23.8815595240536, 28.4715231504886, 23.8815595240536, 28.4715231504886
1, 1, 4, 23, 7, 7, 28.6733234187094, 100, 100, 100, 100, 0, 6, 0, 0, 23.0342471598274, 27.6733134187094, 24.0358615242566, 28.6733234187094, 24.0358615242566, 28.6733234187094
1, 1, 4, 24, 7, 7, 30.4068725013458, 100, 100, 100, 100, 0, 6, 0, 0, 24.621701234838, 29.4068625013458, 25.6482270896697, 30.4068725013458, 25.6482270896697, 30.4068725013458
1, 1, 4, 25, 7, 7, 30.4013607929365, 100, 100, 100, 100, 0, 6, 0, 0, 23.8260368061419, 29.4013507929365, 24.8638906190739, 30.4013607929365, 24.8638906190739, 30.4013607929365
1, 1, 4, 26, 7, 7, 29.2836698135164, 100, 100, 100, 100, 0, 6, 0, 0, 24.3422772062921, 28.2836598135164, 25.4163775003767, 29.2836698135164, 25.4163775003767, 29.2836698135164
1, 1, 4, 27, 6, 7, 29.4783260018361, 100, 100, 100, 100, 0, 6, 0, 0, 22.2110874024505, 28.4783160018361, 23.3675588338904, 29.4783260018361, 23.3675588338904, 29.4783260018361
